Name,Zips,Fans,Steamer,Oliver,Rotochamp,Average,Total
Justin Fitzgerald,0,0,103,332,0,217.5,2
Chris Withrow,193,0,115,227,0,178.33333333333334,3
Nate Robertson,110,0,91,136,0,112.33333333333333,3
David Holman,0,0,0,59,0,59.0,1
Shawn Camp,148,0,134,159,136,144.25,4
Rob Wooten,157,0,81,165,0,134.33333333333334,3
Henry Villar,111,0,57,0,0,84.0,2
Jon Weaver,0,0,0,92,0,92.0,1
Eduar Quinonez,0,0,82,89,0,85.5,2
Sean West,0,0,104,0,0,104.0,1
Josh Ellis,0,0,76,0,0,76.0,1
Andrew Liebel,0,0,84,0,0,84.0,1
Dallas Keuchel,282,0,86,383,240,247.75,4
Josh Outman,253,0,94,277,168,198.0,4
Jamaal Hollis,0,0,58,0,0,58.0,1
Kender Villegas,0,0,52,97,0,74.5,2
Danny Miranda,0,0,75,99,0,87.0,2
Matthew Williams,0,0,71,0,0,71.0,1
Tyson Corley,0,0,54,0,0,54.0,1
Gregory Baez,0,0,95,50,0,72.5,2
Nathan Adcock,198,0,75,256,73,150.5,4
Sam LeCure,174,207,174,237,220,202.4,5
Andrew Taylor,127,0,60,169,0,118.66666666666667,3
Andres Machado,0,0,62,0,0,62.0,1
Wilson Rivera,0,0,66,100,0,83.0,2
Nathan Eovaldi,314,344,279,323,347,321.4,5
Trevor Reckling,0,0,94,127,0,110.5,2
Christopher Wilson,0,0,76,81,0,78.5,2
Vin Mazzaro,271,0,106,296,0,224.33333333333334,3
Cody Martin,0,0,121,236,0,178.5,2
Phil Valiquette,72,0,81,0,0,76.5,2
Tim Murphy,0,0,51,0,0,51.0,1
Steve Marek,72,0,78,0,0,75.0,2
Michael Kohn,117,0,87,172,0,125.33333333333333,3
Miguel Munoz,0,0,97,114,0,105.5,2
Nathan Culp,0,0,98,0,0,98.0,1
Pete Andrelczyk,0,0,85,0,0,85.0,1
Matthew Shepherd,0,0,77,151,0,114.0,2
Gerardo Ramirez,0,0,0,37,0,37.0,1
Curtis Partch,208,0,120,236,0,188.0,3
Matthew Swilley,0,0,0,49,0,49.0,1
Chance Sossamon,0,0,0,55,0,55.0,1
Juan Rincon,0,0,66,0,0,66.0,1
Austin Maddox,0,0,0,92,0,92.0,1
Kevin Siegrist,173,0,100,199,0,157.33333333333334,3
John Housey,0,0,58,0,0,58.0,1
Alex Wood,0,0,134,193,0,163.5,2
Dawerd Cruz,0,0,0,38,0,38.0,1
Kyle Hurst,0,0,108,0,0,108.0,1
Matthew Branham,0,0,95,210,0,152.5,2
Tyler Stovall,0,0,61,0,0,61.0,1
Alex Burgos,0,0,95,167,0,131.0,2
Joey Newby,0,0,85,0,0,85.0,1
Adam Ottavino,253,0,175,238,0,222.0,3
Waldis Joaquin,0,0,84,121,0,102.5,2
Cale Johnson,0,0,72,0,0,72.0,1
Blake Hawksworth,91,0,87,0,0,89.0,2
Joey Housey,0,0,0,56,0,56.0,1
Brandon Sage,0,0,60,83,0,71.5,2
Kevin Thomas,0,0,102,185,0,143.5,2
Daniel Corcino,289,0,131,279,0,233.0,3
Gabriel Garcia,0,0,57,0,0,57.0,1
Manny Acosta,170,0,87,188,0,148.33333333333334,3
Sean Burnett,153,0,89,158,180,145.0,4
Ricardo Arevalo,0,0,89,88,0,88.5,2
Hector Nelo,0,0,94,111,0,102.5,2
Michael Stutes,117,0,94,107,154,118.0,4
Ryan Kemp,0,0,57,104,0,80.5,2
Warwick Saupold,0,0,101,178,0,139.5,2
Ian Dickson,0,0,90,0,0,90.0,1
Estarlin Morel,0,0,76,79,0,77.5,2
Jordan Shipers,0,0,83,143,0,113.0,2
Tommy Hottovy,112,0,79,139,0,110.0,3
Alex Maestri,0,0,76,0,0,76.0,1
Elvis Araujo,0,0,90,219,0,154.5,2
Adam Jorgenson,0,0,63,101,0,82.0,2
Jeff Bennett,0,0,79,0,0,79.0,1
Ryan Brasier,141,0,60,174,0,125.0,3
Tom Ebert,0,0,83,0,0,83.0,1
Hector Neris,0,0,81,159,0,120.0,2
Sam Dyson,136,0,58,0,0,97.0,2
Daniel Cabrera,151,0,103,0,0,127.0,2
Branden Kline,0,0,0,131,0,131.0,1
Esmerling Vasquez,169,0,104,217,0,163.33333333333334,3
Charles Cononie,0,0,60,147,0,103.5,2
Aaron Sanchez,0,0,97,142,0,119.5,2
Joshua Corrales,0,0,58,68,0,63.0,2
Evan Rutckyj,0,0,107,112,0,109.5,2
Jordan Smith,101,0,73,116,0,96.66666666666667,3
Blake Hauser,0,0,0,107,0,107.0,1
Clevelan Santeliz,0,0,58,0,0,58.0,1
Scott Schneider,0,0,96,0,0,96.0,1
Yohan Gonzalez,0,0,58,0,0,58.0,1
Kevin Brady,0,0,101,122,0,111.5,2
D.J. Carrasco,0,0,79,0,111,95.0,2
Jesse Nava,0,0,64,0,0,64.0,1
Robby Scott,0,0,0,36,0,36.0,1
Daniel Hudson,305,343,234,356,178,283.2,5
Amauri Sanit,0,0,76,83,0,79.5,2
Chad Durbin,143,0,82,154,123,125.5,4
Clayton Kershaw,705,702,608,764,651,686.0,5
Dietrich Enns,0,0,58,132,0,95.0,2
Mason Radeke,0,0,89,224,0,156.5,2
Zach Quate,0,0,57,80,0,68.5,2
Aaron Dott,0,0,79,132,0,105.5,2
Alex Moshier,0,0,0,58,0,58.0,1
Randy Fontanez,0,0,73,202,0,137.5,2
Joel Pierce,0,0,0,48,0,48.0,1
Jake Cose,0,0,87,89,0,88.0,2
Joseph Esposito,0,0,101,0,0,101.0,1
Aroni Nina,0,0,54,115,0,84.5,2
Clayton Richard,334,454,384,414,397,396.6,5
Daniel Bard,179,0,132,184,94,147.25,4
Chad James,0,0,93,0,0,93.0,1
Brandon Kuter,0,0,0,59,0,59.0,1
Tim Gustafson,0,0,92,200,0,146.0,2
Cody Buckel,262,0,125,256,0,214.33333333333334,3
Eric Stults,234,0,186,283,301,251.0,4
Kelvis Valerio,0,0,69,0,0,69.0,1
Dennis Neuman,0,0,57,0,0,57.0,1
Philip Negus,0,0,58,0,0,58.0,1
Graham Godfrey,0,0,97,0,0,97.0,1
James Russell,172,194,163,161,156,169.2,5
Jose Azor,0,0,0,41,0,41.0,1
Scot Shields,0,0,81,0,0,81.0,1
Clay Holmes,0,0,104,0,0,104.0,1
Scott Atchison,146,0,78,180,0,134.66666666666666,3
Mauricio Cabrera,0,0,83,98,0,90.5,2
Cody Allen,169,0,90,205,141,151.25,4
Richard Sullivan,0,0,108,0,0,108.0,1
Mike Broadway,0,0,81,83,0,82.0,2
Fidencio Flores,0,0,0,71,0,71.0,1
Lee Hyde,0,0,61,0,0,61.0,1
Gilberto Mendez,0,0,75,64,0,69.5,2
Kevin Correia,259,324,243,373,294,298.6,5
Noah Krol,0,0,55,0,0,55.0,1
Jacob Wilson,0,0,61,0,0,61.0,1
Edioglis Villasmil,0,0,0,49,0,49.0,1
Stephen Penney,0,0,57,0,0,57.0,1
Josh Edgin,127,0,109,163,158,139.25,4
Frank Francisco,146,275,225,145,380,234.2,5
Cruz Guevara,0,0,0,39,0,39.0,1
Cody Davis,0,0,78,74,0,76.0,2
Jose Nivar,0,0,75,51,0,63.0,2
Shooter Hunt,0,0,82,0,0,82.0,1
Joe Savery,104,0,79,136,39,89.5,4
Ben Hughes,0,0,89,102,0,95.5,2
Brett Wallach,0,0,116,125,0,120.5,2
Omar Beltre,0,0,126,0,0,126.0,1
Jose Valdespina,0,0,86,110,0,98.0,2
David Mota,0,0,55,56,0,55.5,2
Ryan Bollinger,0,0,95,82,0,88.5,2
Daryl Thompson,0,0,128,0,0,128.0,1
Nathan Baker,0,0,93,246,0,169.5,2
Kazuki Nishijima,0,0,85,77,0,81.0,2
Erik Cabrera,0,0,96,45,0,70.5,2
Oliver Perez,132,0,105,153,123,128.25,4
Jose Trinidad,0,0,51,0,0,51.0,1
Raymundo Montero,0,0,54,59,0,56.5,2
Joselito Cano,0,0,55,0,0,55.0,1
Stephen Shackleford,0,0,58,92,0,75.0,2
Mark Prior,0,0,0,46,0,46.0,1
Chadwick Bell,0,0,98,259,0,178.5,2
Williams Perez,0,0,92,96,0,94.0,2
Armando Galarraga,177,0,101,190,0,156.0,3
Charlie Haeger,0,0,57,0,0,57.0,1
Mark Binford,0,0,84,0,0,84.0,1
Carlos Estevez,0,0,86,0,0,86.0,1
Ivan Hernandez,0,0,0,38,0,38.0,1
Joseph Krebs,0,0,61,92,0,76.5,2
Brady Rodgers,0,0,86,254,0,170.0,2
Brandon Hynick,207,0,89,256,0,184.0,3
Drew Tyson,0,0,52,111,0,81.5,2
Brandon Kintzler,103,0,82,125,170,120.0,4
Andy Ferguson,0,0,89,200,0,144.5,2
Jim Paduch,0,0,90,219,0,154.5,2
Joseph Cruz,0,0,101,187,0,144.0,2
Ariel Hernandez,0,0,0,24,0,24.0,1
Seth Willoughby,0,0,0,89,0,89.0,1
Luis Vasquez,0,0,58,66,0,62.0,2
Tanner Roark,242,0,116,295,0,217.66666666666666,3
Drew Storen,164,254,214,163,204,199.8,5
Jheyson Manzueta,0,0,117,0,0,117.0,1
Joe Musgrove,0,0,0,39,0,39.0,1
Trey Haley,102,0,63,115,0,93.33333333333333,3
Josh Collmenter,314,0,207,336,216,268.25,4
Logan Pevny,0,0,78,41,0,59.5,2
Myles Duvall,0,0,0,51,0,51.0,1
Steven Hirschfeld,0,0,86,0,0,86.0,1
Orlando Castro,0,0,79,112,0,95.5,2
Willian Avinazar,0,0,95,0,0,95.0,1
Brian Moran,142,0,87,182,0,137.0,3
Stephen Tromblee,0,0,75,116,0,95.5,2
Matthew Lane,0,0,81,148,0,114.5,2
Gregory Paulino,0,0,0,87,0,87.0,1
Matt Purke,0,0,0,108,0,108.0,1
Andrew Miller,167,0,91,235,175,167.0,4
Lester Oliveros,123,0,87,136,0,115.33333333333333,3
Clario Perez,0,0,54,96,0,75.0,2
Juan Jaquez,0,0,52,0,0,52.0,1
Edward Santos,0,0,0,60,0,60.0,1
Colin O'Connell,0,0,0,67,0,67.0,1
Deryk Hooker,0,0,109,153,0,131.0,2
Tim Wakefield,0,0,113,300,0,206.5,2
Adam Russell,110,0,64,110,0,94.66666666666667,3
Tommy Milone,418,486,419,456,376,431.0,5
Kenny Long,0,0,0,132,0,132.0,1
Kyle Crick,0,0,121,160,0,140.5,2
Josh Tomlin,245,0,93,314,0,217.33333333333334,3
Silvio Medina,0,0,57,86,0,71.5,2
Coty Woods,119,0,60,138,0,105.66666666666667,3
Brent Ebinger,0,0,58,0,0,58.0,1
Kameron Loe,173,0,185,206,159,180.75,4
Ryan Rowland-Smith,167,0,93,201,0,153.66666666666666,3
Cody Anderson,0,0,87,121,0,104.0,2
Johnny Cueto,511,577,462,515,483,509.6,5
Jacob Turner,289,318,250,339,303,299.8,5
Rivar Angulo,0,0,0,45,0,45.0,1
Matt Harvey,466,517,386,384,505,451.6,5
Vicente Padilla,131,0,136,139,0,135.33333333333334,3
Ryan Kulik,0,0,109,0,0,109.0,1
Adam Reifer,0,0,82,0,0,82.0,1
Jeremy Hall,0,0,91,0,0,91.0,1
Nick Rodgers,0,0,58,112,0,85.0,2
Alex Meyer,0,0,271,235,0,253.0,2
Rodrigo Lopez,209,0,111,0,0,160.0,2
Jason Markovitz,0,0,58,0,0,58.0,1
Matt Packer,0,0,98,261,0,179.5,2
Jeremy Kehrt,0,0,81,214,0,147.5,2
Anthony Claggett,0,0,78,0,0,78.0,1
Trevor Hurley,0,0,60,0,0,60.0,1
Huston Street,146,427,406,152,398,305.8,5
Ryan Tucker,0,0,116,0,0,116.0,1
Eduardo Encinosa,0,0,0,118,0,118.0,1
Willy Kesler,0,0,57,0,0,57.0,1
Matt Langwell,146,0,84,169,0,133.0,3
Matthew Daly,0,0,57,120,0,88.5,2
Francisco Liriano,431,463,370,454,431,429.8,5
Isaac Sanchez,0,0,0,48,0,48.0,1
David Peterson,0,0,0,145,0,145.0,1
Greg Holt,0,0,55,131,0,93.0,2
Nathan Nery,0,0,86,0,0,86.0,1
Blake Treinen,0,0,92,209,0,150.5,2
Jorge Soto,0,0,0,21,0,21.0,1
Alex Colome,217,0,108,263,0,196.0,3
Taijuan Walker,257,0,208,220,0,228.33333333333334,3
Tyler White,0,0,73,97,0,85.0,2
Michael Dennhardt,0,0,55,0,0,55.0,1
Holden Sprague,0,0,58,0,0,58.0,1
Barret Loux,0,0,176,268,0,222.0,2
Wilkin De La Rosa,88,0,85,101,0,91.33333333333333,3
Hayden Penn,0,0,85,0,0,85.0,1
Daniel Tenholder,0,0,58,0,0,58.0,1
Craig Kimbrel,291,569,495,281,554,438.0,5
Terance Marin,0,0,75,130,0,102.5,2
Jose Sanchez,0,0,57,0,0,57.0,1
Chris Malone,0,0,57,0,0,57.0,1
Joe Nathan,148,463,402,165,460,327.6,5
Eddie Butler,0,0,89,0,0,89.0,1
J.A. Happ,323,362,234,410,223,310.4,5
Ervis Manzanillo,0,0,104,147,0,125.5,2
Stalyn Lopez,0,0,91,73,0,82.0,2
Johendi Jiminian,0,0,86,0,0,86.0,1
Carl Edwards,0,0,95,0,0,95.0,1
Zach Braddock,92,0,94,108,0,98.0,3
Will Savage,215,0,83,0,0,149.0,2
Zach Jackson,183,0,51,240,0,158.0,3
Andrew Doyle,0,0,108,0,0,108.0,1
Dontrelle Willis,0,0,103,0,0,103.0,1
Justin Walker,0,0,95,0,0,95.0,1
Dave Johnson,0,0,57,0,0,57.0,1
Jose Diaz,92,0,55,0,0,73.5,2
Gabriel Ynoa,0,0,102,140,0,121.0,2
Steven Ames,140,0,84,142,0,122.0,3
Victor Garate,0,0,82,0,0,82.0,1
Zack Segovia,104,0,73,0,0,88.5,2
Levale Speigner,0,0,81,0,0,81.0,1
David Colvin,0,0,73,91,0,82.0,2
Shawn Blackwell,0,0,52,93,0,72.5,2
Ryan Quigley,0,0,81,0,0,81.0,1
Kyle Kaminska,0,0,72,183,0,127.5,2
Frankie de la Cruz,0,0,63,213,0,138.0,2
Manny Alvarez,0,0,76,0,0,76.0,1
Matt Swynenberg,0,0,89,179,0,134.0,2
Mario Santiago,0,0,77,226,0,151.5,2
Michael Morrison,128,0,87,102,0,105.66666666666667,3
Mike Hart,0,0,57,0,0,57.0,1
Andre Kinder,0,0,61,64,0,62.5,2
Bryan Evans,0,0,55,0,0,55.0,1
Jaime Garcia,415,443,341,449,261,381.8,5
Dushan Ruzic,0,0,0,107,0,107.0,1
Jochi Ogando,0,0,74,61,0,67.5,2
Christopher Beck,0,0,107,0,0,107.0,1
Angel De Jesus,0,0,57,0,0,57.0,1
Wade LeBlanc,347,0,280,432,277,334.0,4
Chris Ray,0,0,79,0,0,79.0,1
Stephen Harrold,0,0,58,150,0,104.0,2
Cole Nelson,0,0,92,191,0,141.5,2
Anderson Polanco,0,0,0,42,0,42.0,1
Matt Wickswat,0,0,54,0,0,54.0,1
Dakota Robinson,0,0,57,132,0,94.5,2
Jared Burton,104,0,118,118,153,123.25,4
Jesus Delgado,0,0,82,0,0,82.0,1
Craig Italiano,0,0,75,0,0,75.0,1
Jossiel Martinez,0,0,76,41,0,58.5,2
Paco Rodriguez,73,0,93,136,0,100.66666666666667,3
Angel Cuan,0,0,55,218,0,136.5,2
Chris Resop,136,0,103,210,148,149.25,4
Joe Paterson,107,0,79,108,0,98.0,3
Kyle Castro,0,0,0,18,0,18.0,1
Garrett Claypool,0,0,89,192,0,140.5,2
Justin Collop,0,0,78,202,0,140.0,2
Blaine Howell,0,0,60,90,0,75.0,2
Ellis Jimenez,0,0,0,53,0,53.0,1
Nathan Reed,0,0,98,0,0,98.0,1
Chris Waters,0,0,109,0,0,109.0,1
Charlie Morton,225,0,111,267,124,181.75,4
Michael Flores,0,0,98,0,0,98.0,1
Joshua Turley,0,0,0,176,0,176.0,1
Clayton Schrader,0,0,72,109,0,90.5,2
David Jagoditsh,0,0,0,22,0,22.0,1
Ryan Christenson,0,0,92,0,0,92.0,1
Logan Bawcom,140,0,90,212,0,147.33333333333334,3
Robert Morey,0,0,98,0,0,98.0,1
Zach Putnam,170,0,78,153,79,120.0,4
Mark Blackmar,0,0,91,72,0,81.5,2
Matthew Tone,0,0,63,0,0,63.0,1
Chris Seddon,0,0,85,323,0,204.0,2
Jorge Rodriguez,0,0,51,90,0,70.5,2
Robert Eisenbach,0,0,60,0,0,60.0,1
Jarred Cosart,214,0,100,274,0,196.0,3
Montreal Robertson,0,0,51,73,0,62.0,2
Rommie Lewis,0,0,81,143,0,112.0,2
Cory Mazzoni,292,0,107,264,0,221.0,3
Eduardo Morlan,0,0,75,0,0,75.0,1
Jake Buchanan,0,0,74,304,0,189.0,2
Andrew Sikula,0,0,58,113,0,85.5,2
John Grabow,0,0,78,122,0,100.0,2
Joaquin Benoit,187,229,173,195,256,208.0,5
Michael Gleason,0,0,55,0,0,55.0,1
Ramon Troncoso,126,0,76,139,0,113.66666666666667,3
Juan Jaime,140,0,84,0,0,112.0,2
Brian Fuentes,104,0,84,105,0,97.66666666666667,3
Rafael Montero,219,0,113,216,0,182.66666666666666,3
Brad Boxberger,202,0,105,231,0,179.33333333333334,3
Alesone Escalante,0,0,52,0,0,52.0,1
Alfonso Alcantara,0,0,90,0,0,90.0,1
Nick Routt,0,0,0,93,0,93.0,1
Josh Walter,0,0,60,0,0,60.0,1
Tanner Bushue,0,0,100,124,0,112.0,2
Joel Hanrahan,188,492,404,190,401,335.0,5
Josh Zeid,0,0,119,189,0,154.0,2
Flabio Ortega,0,0,0,14,0,14.0,1
Clay Rapada,108,0,84,123,155,117.5,4
Kevin Munson,0,0,66,160,0,113.0,2
Felix Sterling,0,0,110,0,0,110.0,1
Shairon Martis,234,0,99,298,0,210.33333333333334,3
Spencer Patton,0,0,66,155,0,110.5,2
Stephen Sauer,0,0,107,0,0,107.0,1
Jimmy Barthmaier,89,0,99,0,0,94.0,2
Bruce Rondon,108,0,278,106,308,200.0,4
James Leverton,0,0,78,0,0,78.0,1
Seth Harvey,0,0,79,100,0,89.5,2
Henderson Alvarez,329,356,342,355,317,339.8,5
Brad Watson,0,0,85,105,0,95.0,2
CC Sabathia,578,641,550,668,555,598.4,5
Micah Owings,114,0,122,115,0,117.0,3
Kyle Anderson,0,0,87,0,0,87.0,1
Edwar Cabrera,256,0,128,287,0,223.66666666666666,3
Brandon Brennan,0,0,103,0,0,103.0,1
Marcelo Carreno,0,0,90,251,0,170.5,2
Ethan Hollingsworth,0,0,98,237,0,167.5,2
Andrew Jones,0,0,75,130,0,102.5,2
Jess Todd,152,0,79,0,0,115.5,2
Jeremy Bleich,0,0,94,0,0,94.0,1
Joe Lopez,0,0,55,0,0,55.0,1
Shawn Haviland,0,0,98,285,0,191.5,2
Wes Roemer,200,0,116,0,0,158.0,2
Greg Nappo,0,0,118,0,0,118.0,1
Nelson Figueroa,162,0,51,217,0,143.33333333333334,3
Brandon Sisk,138,0,78,169,0,128.33333333333334,3
Braden Kapteyn,0,0,99,65,0,82.0,2
Mike Clevinger,0,0,89,94,0,91.5,2
Sam Selman,0,0,128,142,0,135.0,2
Leandro Cespedes,0,0,95,0,0,95.0,1
Adrian Sampson,0,0,125,0,0,125.0,1
Kevin Pucetas,202,0,97,0,0,149.5,2
Zach Jadofsky,0,0,0,44,0,44.0,1
Kam Mickolio,0,0,85,0,0,85.0,1
Gary Majewski,0,0,79,0,0,79.0,1
Alex Schmarzo,0,0,79,0,0,79.0,1
Yari Sosa,0,0,74,0,0,74.0,1
Steven Neff,0,0,78,103,0,90.5,2
Pat Venditte,99,0,60,124,0,94.33333333333333,3
Scott Copeland,0,0,84,0,0,84.0,1
Scott Alexander,0,0,85,0,0,85.0,1
Jonathan Albaladejo,151,0,85,148,0,128.0,3
David Quinowski,0,0,75,109,0,92.0,2
Jose Fernandez,0,0,138,209,0,173.5,2
Doug Slaten,86,0,76,0,130,97.33333333333333,3
Diogenes Rosario,0,0,110,161,0,135.5,2
Trevor Miller,0,0,87,228,0,157.5,2
Dan Jennings,131,0,81,152,107,117.75,4
Miguel Sulbaran,0,0,96,143,0,119.5,2
Sean Henn,0,0,81,126,0,103.5,2
J.R. Mathes,0,0,86,0,0,86.0,1
Ryan Crowley,0,0,86,178,0,132.0,2
Rayner Oliveros,0,0,87,0,0,87.0,1
Clayton Schulz,0,0,63,99,0,81.0,2
Brandon Maurer,213,0,107,216,0,178.66666666666666,3
Santos Arias,0,0,63,0,0,63.0,1
Kyle Hansen,0,0,0,198,0,198.0,1
Chris Leroux,156,0,149,180,130,153.75,4
Jonny Venters,244,211,171,235,259,224.0,5
Jeremy Haynes,0,0,55,0,0,55.0,1
Cruz Pereira,0,0,100,0,0,100.0,1
Alvido Jimenez,0,0,0,55,0,55.0,1
John Omahen,0,0,93,0,0,93.0,1
Raul Alcantara,0,0,78,151,0,114.5,2
Enerio Del Rosario,108,0,52,121,0,93.66666666666667,3
Billy Buckner,220,0,57,247,0,174.66666666666666,3
Mark Rogers,264,357,173,242,398,286.8,5
Taylor Buchholz,0,0,84,72,0,78.0,2
James Simmons,0,0,76,130,0,103.0,2
Jefri Hernandez,0,0,54,83,0,68.5,2
Blake Perry,0,0,87,81,0,84.0,2
Paul Burnside,0,0,58,0,0,58.0,1
Parker Bridwell,0,0,93,119,0,106.0,2
Adam Olbrychowski,0,0,55,167,0,111.0,2
Eliecer Cardenas,0,0,63,0,0,63.0,1
Yoervis Medina,154,0,123,194,0,157.0,3
Armando Rodriguez,0,0,124,209,0,166.5,2
Eric Jokisch,0,0,96,289,0,192.5,2
Shawn Stuart,0,0,0,142,0,142.0,1
Nick Tepesch,0,0,100,304,0,202.0,2
Dallas Beeler,0,0,86,195,0,140.5,2
Robert Boothe,0,0,57,0,0,57.0,1
Geisel De La Cruz,0,0,58,79,0,68.5,2
Hayden Sharp,0,0,0,22,0,22.0,1
Keith Butler,123,0,78,129,0,110.0,3
Cameron Greathouse,0,0,106,0,0,106.0,1
Scott Zuloaga,0,0,0,42,0,42.0,1
Brandon Mcnelis,0,0,0,145,0,145.0,1
Tim Byrdak,89,0,90,96,177,113.0,4
Shane Broyles,0,0,88,0,0,88.0,1
James Needy,0,0,57,119,0,88.0,2
David Price,623,670,571,667,625,631.2,5
Mike Mcguire,0,0,75,0,0,75.0,1
Ashton Mowdy,0,0,57,0,0,57.0,1
Jim Henderson,183,0,93,186,212,168.5,4
Clayton Cook,0,0,89,238,0,163.5,2
Rafael Martin,0,0,76,107,0,91.5,2
Chad Beck,106,0,73,199,0,126.0,3
Adalberto Mieses,0,0,0,48,0,48.0,1
Ethan Icard,0,0,38,0,0,38.0,1
Josh Martin,0,0,55,181,0,118.0,2
Chris Dwyer,210,0,93,257,0,186.66666666666666,3
Bobby Korecky,121,0,55,127,0,101.0,3
Tyler Lumsden,0,0,90,0,0,90.0,1
Joan Guerrero,0,0,84,0,0,84.0,1
Robbie Weinhardt,0,0,73,133,0,103.0,2
Bobby Hansen,0,0,84,0,0,84.0,1
Juan Nicasio,240,0,303,256,381,295.0,4
Stephen Dodson,0,0,55,95,0,75.0,2
Blake Johnson,0,0,57,165,0,111.0,2
Paul Demny,0,0,103,267,0,185.0,2
Endrys Briceno,0,0,81,93,0,87.0,2
Luis Ordosgoitti,0,0,84,131,0,107.5,2
Jeremy Toole,0,0,93,0,0,93.0,1
Evan Bronson,0,0,54,0,0,54.0,1
Tyler Mizenko,0,0,0,107,0,107.0,1
Derek Law,0,0,78,90,0,84.0,2
Oscar Armenta,0,0,0,41,0,41.0,1
Jake Odorizzi,306,0,107,350,0,254.33333333333334,3
Kyle Ottoson,0,0,0,143,0,143.0,1
Rainy Lara,0,0,96,105,0,100.5,2
Jorge Ortega,0,0,86,0,0,86.0,1
Jorge de la Rosa,184,0,268,145,374,242.75,4
Joshua Bowman,0,0,87,253,0,170.0,2
P.J. Walters,243,0,99,306,0,216.0,3
Taylor Hill,0,0,90,212,0,151.0,2
Roy Merritt,0,0,58,0,0,58.0,1
John Gant,0,0,92,66,0,79.0,2
Alex Caldera,0,0,99,0,0,99.0,1
Juan Carlin,0,0,0,51,0,51.0,1
Todd Wellemeyer,0,0,122,0,0,122.0,1
Chad Thall,0,0,60,0,0,60.0,1
James Birmingham,0,0,0,50,0,50.0,1
Steve Edlefsen,110,0,75,123,0,102.66666666666667,3
Maikel Cleto,187,83,91,236,0,149.25,4
Javier Saucedo,0,0,57,0,0,57.0,1
Arquimedes Nieto,0,0,94,0,0,94.0,1
Brett Lorin,0,0,92,186,0,139.0,2
Jesse Carlson,0,0,79,0,0,79.0,1
Eddie Mckiernan,0,0,51,221,0,136.0,2
Luis Arteaga,0,0,83,0,0,83.0,1
Eric Hurley,0,0,90,0,0,90.0,1
Mauricio Robles,100,0,130,158,0,129.33333333333334,3
Zachary Lovvorn,0,0,68,0,0,68.0,1
Shawn Griffith,0,0,60,107,0,83.5,2
Jairo Labourt,0,0,111,66,0,88.5,2
Mike Hinckley,0,0,79,0,0,79.0,1
Tim Atherton,0,0,63,90,0,76.5,2
Cody Winiarski,0,0,0,142,0,142.0,1
Wade Miley,456,460,380,435,489,444.0,5
Jose Ramirez,183,0,95,223,0,167.0,3
Jon Kibler,0,0,86,0,0,86.0,1
Marquis Fleming,163,0,82,198,0,147.66666666666666,3
Alex Torres,249,0,91,301,0,213.66666666666666,3
Estevenson Encarnacion,0,0,0,58,0,58.0,1
Jim-Young Kim,0,0,0,50,0,50.0,1
Matt Little,0,0,58,108,0,83.0,2
Blake Parker,121,0,84,119,0,108.0,3
Grant Dayton,161,0,87,0,0,124.0,2
Vincent Velasquez,0,0,113,0,0,113.0,1
Brennan Smith,0,0,82,205,0,143.5,2
Ryne Harper,0,0,81,142,0,111.5,2
Eric Brooks,0,0,86,0,0,86.0,1
Carlos Gutierrez,0,0,76,130,0,103.0,2
Vinnie Chulk,95,0,146,0,0,120.5,2
Drew Hayes,138,0,87,161,0,128.66666666666666,3
Scott Downs,114,111,78,137,147,117.4,5
Daniel Rosenbaum,301,0,146,361,0,269.3333333333333,3
Vincent Payne,0,0,55,0,0,55.0,1
Jeremiah Meiners,0,0,58,0,0,58.0,1
Jeffrey Saba,0,0,105,0,0,105.0,1
Joel Lima,0,0,55,94,0,74.5,2
Kenshin Kawakami,0,0,114,0,0,114.0,1
Jose Amezcua,0,0,0,49,0,49.0,1
Jasner Severino,0,0,88,79,0,83.5,2
Pedro Guerra,0,0,112,128,0,120.0,2
Andres Santiago,0,0,113,232,0,172.5,2
Victor Mateo,0,0,80,182,0,131.0,2
Edgar Ramirez,0,0,57,0,0,57.0,1
Manuel Barreda,0,0,61,112,0,86.5,2
Ryota Igarashi,141,0,90,0,0,115.5,2
Toru Murata,0,0,103,152,0,127.5,2
Ryne Miller,0,0,88,0,0,88.0,1
Ruben Flores,0,0,58,0,0,58.0,1
Bryan Bullington,0,0,94,0,0,94.0,1
Jeremy Thorne,0,0,83,0,0,83.0,1
Axel Diaz,0,0,0,62,0,62.0,1
Eric Semmelhack,0,0,84,169,0,126.5,2
Michael Schlact,0,0,81,0,0,81.0,1
Kyle Mcmyne,0,0,58,160,0,109.0,2
Robert Penny,0,0,92,0,0,92.0,1
Mike Ekstrom,143,0,79,170,0,130.66666666666666,3
Eric Smith,164,0,55,207,0,142.0,3
Michael O'Brien,0,0,89,235,0,162.0,2
Andrew Benak,0,0,82,109,0,95.5,2
Dylan Floro,0,0,0,186,0,186.0,1
Troy Patton,139,0,104,190,156,147.25,4
Koji Uehara,122,144,100,142,160,133.6,5
Matt Shoemaker,0,0,85,348,0,216.5,2
Cody Eppley,136,0,79,164,112,122.75,4
Andrew Bailey,98,178,118,91,127,122.4,5
Ian Kennedy,563,604,503,583,549,560.4,5
Carlos Pimentel,0,0,112,235,0,173.5,2
Seth Frankoff,0,0,94,188,0,141.0,2
