Name,Zips,Fans,Steamer,Oliver,Rotochamp,Average,Total
Jordan Casas,0,0,70.5,0,0,70.5,1
Dillon Hazlett,0,0,50.5,282.5,0,166.5,2
Richard Lucas,0,0,49.5,316.5,0,183.0,2
Rafael Lopez,0,0,63.5,315.5,0,189.5,2
Nate Hanson,0,0,74.0,342.0,0,208.0,2
Josh Harrison,378.0,0,123.0,376.5,171.5,262.25,4
George Soto,0,0,45.0,0,0,45.0,1
Tommy Richards,0,0,0,178.0,0,178.0,1
Adelaido Martinez,0,0,53.5,0,0,53.5,1
Brad Miller,489.0,0,73.5,374.0,0,312.1666666666667,3
Jon Mark Owings,0,0,78.0,0,0,78.0,1
Chris Bisson,0,0,52.5,316.0,0,184.25,2
John Hill,0,0,63.0,192.5,0,127.75,2
Michael Roberts,0,0,52.0,0,0,52.0,1
Jacob House,0,0,153.0,283.0,0,218.0,2
Ethan Chapman,0,0,56.5,286.0,0,171.25,2
Stephen Hunt,0,0,68.0,296.5,0,182.25,2
Jae-Hoon Ha,0,0,69.0,383.5,0,226.25,2
Jake Anderson,0,0,0,132.5,0,132.5,1
Narciso Mesa,0,0,51.0,227.0,0,139.0,2
Jean Delgado,0,0,0,146.0,0,146.0,1
Corey Brownsten,0,0,52.0,216.0,0,134.0,2
Cody Overbeck,0,0,70.5,392.0,0,231.25,2
Chris Dominguez,276.5,0,63.0,349.5,0,229.66666666666666,3
Eddie Rosario,0,0,61.5,371.5,0,216.5,2
Matt Kata,297.0,0,68.5,0,0,182.75,2
Victor Cabral,0,0,49.0,0,0,49.0,1
Henry Rodriguez,443.5,0,78.0,503.5,0,341.6666666666667,3
Mallex Smith,0,0,0,176.5,0,176.5,1
Julio Pena,0,0,38.5,0,0,38.5,1
Elvys Gonzalez,0,0,63.0,298.0,0,180.5,2
Kevin Rivers,0,0,56.0,298.0,0,177.0,2
Cameron Perkins,0,0,53.0,322.5,0,187.75,2
Faustino Oguisten,0,0,0,172.5,0,172.5,1
Jonathan Garcia,0,0,48.5,278.0,0,163.25,2
Lance Ray,0,0,60.5,371.0,0,215.75,2
Nick Baligod,0,0,57.5,294.0,0,175.75,2
Rand Smith,0,0,51.5,0,0,51.5,1
Gerald Laird,155.0,0,70.0,228.0,0,151.0,3
Miguel Alvarez,0,0,56.5,245.0,0,150.75,2
Domingo Santana,348.5,0,63.5,329.5,0,247.16666666666666,3
Oswaldo Navarro,196.5,0,67.0,0,0,131.75,2
Adrian Williams,0,0,55.5,154.0,0,104.75,2
Gustavo Gonzalez,0,0,52.5,185.0,0,118.75,2
Jan Vazquez,0,0,61.5,182.5,0,122.0,2
Evan Bigley,332.0,0,66.0,363.0,0,253.66666666666666,3
William Skinner,0,0,51.5,296.0,0,173.75,2
Sean Doolittle,0,0,0,416.0,0,416.0,1
Jhonatan Solano,194.0,0,70.5,290.0,0,184.83333333333334,3
Rashun Dixon,0,0,49.5,312.5,0,181.0,2
Ramon Vazquez,0,0,71.0,0,0,71.0,1
Jordan Brown,352.0,0,81.5,385.5,0,273.0,3
Carlos Gastelum,0,0,65.5,0,0,65.5,1
Dale Mollenhauer,0,0,63.5,0,0,63.5,1
Hiroyuk Nakajima,523.5,0,371.5,517.5,325.0,434.375,4
Carlos Mendez,0,0,66.0,0,0,66.0,1
Jeremy Mcleod,0,0,0,142.0,0,142.0,1
Dioner Navarro,154.5,0,79.0,292.5,165.5,172.875,4
Ernesto Manzanillo,0,0,54.0,0,0,54.0,1
Steve Tinoco,0,0,64.0,327.0,0,195.5,2
Melvin Mora,0,0,73.5,231.5,0,152.5,2
Nathan Mikolas,0,0,0,123.0,0,123.0,1
Anthony Rendon,296.0,0,125.0,333.0,0,251.33333333333334,3
Konrad Schmidt,276.5,0,71.5,316.5,0,221.5,3
Luis Urena,0,0,34.5,153.0,0,93.75,2
Eliezer Castillo,0,0,0,121.0,0,121.0,1
Beamer Weems,0,0,60.0,227.5,0,143.75,2
Angel Franco,0,0,64.0,316.0,0,190.0,2
Riley Hornback,0,0,52.0,0,0,52.0,1
Dusty Ryan,0,0,63.0,0,0,63.0,1
Chipper Jones,383.5,0,89.0,368.5,0,280.3333333333333,3
Luis Osorio,0,0,43.5,0,0,43.5,1
Jose Osuna,0,0,62.0,298.0,0,180.0,2
Tim Carver,0,0,57.0,225.0,0,141.0,2
Frank Rivas,0,0,0,128.0,0,128.0,1
Andres Martinez,0,0,35.5,172.0,0,103.75,2
Jacob Anderson,0,0,36.5,144.0,0,90.25,2
Felix Cabrera,0,0,65.5,192.5,0,129.0,2
Austin Aune,0,0,0,153.5,0,153.5,1
DJ LeMahieu,483.5,246.0,138.5,443.0,0,327.75,4
Jorge Martinez,0,0,46.5,213.5,0,130.0,2
Franklin Navarro,0,0,44.5,148.0,0,96.25,2
Allan De San Miguel,0,0,60.0,276.0,0,168.0,2
Jesus Montero,478.5,520.5,50.5,174.0,512.5,347.2,5
Gil Velazquez,307.5,0,71.5,394.5,0,257.8333333333333,3
Angel Rojas,0,0,39.0,0,0,39.0,1
Josh Fields,276.5,0,70.0,320.5,0,222.33333333333334,3
Matt Foat,0,0,0,212.0,0,212.0,1
Yowill Espinal,0,0,57.0,187.5,0,122.25,2
Devon Travis,0,0,0,267.0,0,267.0,1
Sergio Contreras,0,0,67.0,0,0,67.0,1
Jonathan Quinonez,0,0,53.0,201.5,0,127.25,2
Genaro Andrade,0,0,57.5,0,0,57.5,1
Jeff Mcvaney,0,0,60.5,280.0,0,170.25,2
Troy Tulowitzki,496.0,627.5,525.0,449.0,620.0,543.5,5
Michael Walker,0,0,59.5,361.0,0,210.25,2
Mike Brownstein,0,0,67.0,0,0,67.0,1
Adam Heether,229.5,0,68.5,0,0,149.0,2
Michael Hollimon,0,0,64.0,0,0,64.0,1
Sandy Brito,0,0,38.5,0,0,38.5,1
Emerson Frostad,0,0,68.5,0,0,68.5,1
Fidel Pena,0,0,53.5,224.5,0,139.0,2
Daniel Carroll,0,0,64.5,292.0,0,178.25,2
Dusty Harvard,0,0,42.5,0,0,42.5,1
Delmon Young,535.0,412.5,321.0,493.5,389.5,430.3,5
Wilmer Romero,0,0,46.5,0,0,46.5,1
Stefan Sabol,0,0,43.5,221.5,0,132.5,2
Joe Leonard,367.0,0,71.5,354.5,0,264.3333333333333,3
Yadier Molina,495.5,556.0,424.5,517.0,553.0,509.2,5
Ryan Mulhern,0,0,74.0,0,0,74.0,1
Matt West,0,0,0,340.5,0,340.5,1
Avery Barnes,0,0,53.0,0,0,53.0,1
Chad Tracy,126.5,0,126.0,366.0,124.5,185.75,4
David Christensen,0,0,66.0,0,0,66.0,1
Carlo Testa,0,0,67.0,353.5,0,210.25,2
Adam Calderone,0,0,71.0,0,0,71.0,1
Petey Paramore,0,0,63.0,0,0,63.0,1
Franmil Reyes,0,0,44.5,0,0,44.5,1
Frazier Hall,0,0,58.0,348.0,0,203.0,2
Francisco Arias,0,0,60.0,0,0,60.0,1
Juan Heredia,0,0,49.5,0,0,49.5,1
Deyvi Burgos,0,0,45.0,0,0,45.0,1
Andrew Douglas,0,0,44.5,0,0,44.5,1
Travis Whitmore,0,0,48.0,341.0,0,194.5,2
Zachary Livingston,0,0,0,147.0,0,147.0,1
Sean Buckley,0,0,47.0,242.5,0,144.75,2
Lucas Duda,455.5,470.5,347.0,476.5,486.0,447.1,5
Joel Capote,0,0,56.5,239.0,0,147.75,2
Juan Castillo,0,0,58.0,259.5,0,158.75,2
Mike Dodig,0,0,0,157.0,0,157.0,1
Carlos Correa,0,0,0,187.0,0,187.0,1
Gregory Hopkins,0,0,51.0,324.0,0,187.5,2
Ty Washington,0,0,0,139.0,0,139.0,1
Drew Biery,0,0,68.5,0,0,68.5,1
Ivan De Jesus,336.5,0,70.5,394.0,0,267.0,3
Russell Moldenhauer,0,0,56.5,0,0,56.5,1
Franklin Diaz,0,0,46.5,155.0,0,100.75,2
Jesus Rivas,0,0,41.5,0,0,41.5,1
Matthew Duran,0,0,42.5,181.0,0,111.75,2
Ronnie Belliard,0,0,76.0,0,0,76.0,1
Carlos Garcia,0,0,51.0,241.5,0,146.25,2
Ollie Linton,200.5,0,72.0,259.5,0,177.33333333333334,3
Abel Baker,0,0,52.5,218.5,0,135.5,2
Scott Van Slyke,446.5,0,80.5,442.5,0,323.1666666666667,3
Bobby Borchering,340.5,0,66.5,381.5,0,262.8333333333333,3
Malcolm Holland,0,0,43.0,200.0,0,121.5,2
Gilmer Lampe,0,0,45.0,213.5,0,129.25,2
Tyler Graham,226.5,0,73.0,308.5,0,202.66666666666666,3
Seth Schwindenhammer,0,0,32.0,0,0,32.0,1
Jean Almanzar,0,0,66.0,251.0,0,158.5,2
Bryan Petersen,387.0,0,111.5,405.5,0,301.3333333333333,3
David Harris,0,0,63.5,0,0,63.5,1
Stephen Batts,0,0,54.0,0,0,54.0,1
Ryan Scoma,0,0,58.5,0,0,58.5,1
Eduard Pinto,0,0,58.5,283.0,0,170.75,2
Gift Ngoepe,0,0,52.0,244.5,0,148.25,2
Bryan Anderson,243.0,0,68.5,294.5,0,202.0,3
Wilfredo Solano,0,0,43.0,203.5,0,123.25,2
Stryker Trahan,0,0,0,184.5,0,184.5,1
Alan Santiago,0,0,49.0,0,0,49.0,1
Christian Bethancourt,262.5,0,65.0,318.0,0,215.16666666666666,3
Rafael Medina,0,0,48.5,239.5,0,144.0,2
Corey Hart,538.5,535.0,395.0,518.0,376.0,472.5,5
David Winfree,226.5,0,82.0,0,0,154.25,2
Dilson Herrera,0,0,51.5,213.0,0,132.25,2
Carlos Rodriguez,0,0,56.0,0,0,56.0,1
Rafael Ynoa,0,0,67.0,386.5,0,226.75,2
Julian Morillo,0,0,47.0,166.0,0,106.5,2
Zachary Borenstein,0,0,59.5,295.0,0,177.25,2
Brent Keys,0,0,62.5,0,0,62.5,1
Harold Garcia,0,0,78.0,213.5,0,145.75,2
Jeremy Farrell,0,0,62.0,281.0,0,171.5,2
Hanley Ramirez,565.5,601.5,526.0,535.5,591.5,564.0,5
Jeffrey Diehl,0,0,0,159.0,0,159.0,1
Samir Mendez,0,0,49.5,0,0,49.5,1
Chris Wade,0,0,0,297.5,0,297.5,1
Diego Goris,0,0,61.0,325.5,0,193.25,2
Alvaro Noriega,0,0,45.5,0,0,45.5,1
Luis Tejada,0,0,44.0,262.0,0,153.0,2
Nick Urbanus,0,0,51.5,196.0,0,123.75,2
Kelvin Rojas,0,0,45.5,182.0,0,113.75,2
Jamodrick Mcgruder,0,0,48.0,312.5,0,180.25,2
Cesar Galvez,0,0,57.0,266.0,0,161.5,2
Jose Tabata,457.5,356.0,252.5,461.5,339.0,373.3,5
Grady Sizemore,188.0,0,203.5,297.5,233.0,230.5,4
Todd Frazier,470.0,520.5,407.0,436.5,492.0,465.2,5
Mayobanex Acosta,0,0,63.5,267.5,0,165.5,2
Adrian Bringas,0,0,51.5,340.5,0,196.0,2
B.J. Upton,584.0,588.5,524.5,534.5,549.5,556.2,5
Kyle Hoppy,0,0,52.5,0,0,52.5,1
Derrick Mitchell,0,0,72.0,347.0,0,209.5,2
Billy Butler,630.5,721.0,641.5,631.5,694.5,663.8,5
Derek Norris,311.0,308.5,191.0,399.0,108.0,263.5,5
Rommel Cepeda,0,0,42.0,0,0,42.0,1
Brenden Webb,0,0,54.0,324.0,0,189.0,2
Austin Kearns,154.0,0,114.0,258.5,0,175.5,3
Said Gutierrez,0,0,58.5,0,0,58.5,1
Brayan Arias,0,0,48.5,0,0,48.5,1
Brian Billigen,0,0,0,209.0,0,209.0,1
Johnny Whittleman,0,0,62.0,0,0,62.0,1
Eric Wood,0,0,0,184.0,0,184.0,1
Wagner Mateo,0,0,43.0,178.0,0,110.5,2
Brian Bogusevic,330.0,250.5,128.0,403.0,110.5,244.4,5
Matthew Colantonio,0,0,50.5,214.5,0,132.5,2
Jamal Austin,0,0,58.0,339.0,0,198.5,2
Ryan Braun,745.0,799.5,701.5,671.0,747.0,732.8,5
Carlos Maldonado,102.0,0,58.5,285.0,0,148.5,3
Blake Amaral,0,0,0,156.5,0,156.5,1
Jose Espinoza,0,0,58.0,0,0,58.0,1
Carlos Pena,412.5,459.0,42.5,421.0,413.0,349.6,5
Kurtis Muller,0,0,67.5,317.0,0,192.25,2
Deik Scram,0,0,67.5,0,0,67.5,1
Jose Peraza,0,0,53.0,270.0,0,161.5,2
Tomas De La Cruz,0,0,47.5,0,0,47.5,1
Aaron Baker,0,0,71.5,383.0,0,227.25,2
Christian Zazueta,0,0,64.0,0,0,64.0,1
Trevor Plouffe,422.0,454.5,344.0,432.0,458.0,422.1,5
Johan Camargo,0,0,51.5,0,0,51.5,1
Yeisson Rosario,0,0,51.5,0,0,51.5,1
Hector Sanchez,283.0,0,82.5,359.0,132.0,214.125,4
Jharmidy De Jesus,0,0,64.0,267.5,0,165.75,2
Darwin Perez,0,0,67.5,379.0,0,223.25,2
Jon Matthews,0,0,54.5,182.5,0,118.5,2
Reegie Corona,0,0,0,222.5,0,222.5,1
Matt Browning,0,0,55.5,0,0,55.5,1
Gabriel Martinez,0,0,72.5,0,0,72.5,1
Mark Thomas,0,0,58.5,320.5,0,189.5,2
Julio Abreu,0,0,48.0,0,0,48.0,1
Nick Mccoy,0,0,50.0,190.0,0,120.0,2
Mike Mcquillan,0,0,49.5,273.5,0,161.5,2
Deibinson Romero,341.0,0,68.0,386.5,0,265.1666666666667,3
Frank Diaz,0,0,78.0,0,0,78.0,1
Laynce Nix,171.0,0,139.5,269.5,140.5,180.125,4
Craig Gentry,258.5,301.5,182.5,296.5,239.5,255.7,5
Brian Esposito,0,0,56.5,0,0,56.5,1
Matthew Perry,0,0,56.0,210.5,0,133.25,2
Harrison Frawley,0,0,0,193.5,0,193.5,1
Elier Hernandez,0,0,40.0,177.5,0,108.75,2
Sean Halton,370.0,0,73.0,398.0,0,280.3333333333333,3
Matt Argyropoulos,0,0,50.0,216.5,0,133.25,2
Troy Snitker,0,0,0,200.0,0,200.0,1
Adam Abraham,0,0,68.5,378.5,0,223.5,2
Ryan Sweeney,252.5,0,111.0,300.5,119.0,195.75,4
Freeman Jenkins,0,0,56.0,237.5,0,146.75,2
Raul Fortunato,0,0,51.5,299.0,0,175.25,2
Niko Goodrum,0,0,43.0,205.5,0,124.25,2
Kelly Dugan,0,0,58.5,274.0,0,166.25,2
Ike Davis,417.0,636.0,563.5,457.5,555.5,525.9,5
Justin Black,0,0,0,137.5,0,137.5,1
Andy Simunic,0,0,66.0,296.0,0,181.0,2
Edgar Garzon,0,0,58.0,0,0,58.0,1
Mark Sobolewski,0,0,68.0,336.5,0,202.25,2
Taylor Harbin,409.5,0,71.5,380.0,0,287.0,3
Luis Baez,0,0,44.5,205.5,0,125.0,2
Pedro Feliz,0,0,68.5,0,0,68.5,1
Daniel Lockhart,0,0,46.0,163.0,0,104.5,2
Jason Kubel,475.5,522.5,419.0,456.5,476.0,469.9,5
Samuel Gonzalez,0,0,54.5,277.5,0,166.0,2
Rafael Valenzuela,0,0,63.5,280.5,0,172.0,2
Andrew Susac,0,0,54.5,252.5,0,153.5,2
Francisco Sosa,0,0,57.0,233.0,0,145.0,2
Joey Wong,0,0,58.5,250.0,0,154.25,2
Nohisglin Rivero,0,0,46.0,174.5,0,110.25,2
Jordan Comadena,0,0,52.0,0,0,52.0,1
Arturo Nieto,0,0,0,123.0,0,123.0,1
Martin Serrata,0,0,51.5,0,0,51.5,1
Yoel Silfa,0,0,47.0,291.5,0,169.25,2
Reginald Lawson,0,0,39.5,185.0,0,112.25,2
Carlos Franco,0,0,45.0,228.5,0,136.75,2
Josh Hendricks,0,0,42.0,0,0,42.0,1
Yefry Castillo,0,0,60.5,238.5,0,149.5,2
Erick Fernandez,0,0,55.0,208.5,0,131.75,2
Devin Mesoraco,330.5,270.5,144.0,385.0,238.0,273.6,5
Mario Valdez,0,0,72.0,0,0,72.0,1
Brian Bocock,244.0,0,61.0,290.0,0,198.33333333333334,3
Ifran Becerra,0,0,46.5,0,0,46.5,1
Cristo Arnal,0,0,64.0,0,0,64.0,1
Eduardo Sosa,0,0,54.5,258.0,0,156.25,2
Andrew Ray,0,0,48.5,188.0,0,118.25,2
Chris Curran,0,0,64.0,0,0,64.0,1
Ryan Casteel,0,0,58.0,236.0,0,147.0,2
Tim Torres,0,0,68.0,0,0,68.0,1
Chris Carter,481.0,455.0,82.5,443.0,513.0,394.9,5
P.J. Pilittere,0,0,71.5,0,0,71.5,1
Kirk Singer,0,0,53.0,261.5,0,157.25,2
Leonardo Rojas,0,0,0,149.0,0,149.0,1
Brian Roberts,177.0,194.0,111.5,221.5,237.0,188.2,5
Cristian Cano,0,0,49.0,0,0,49.0,1
Johnny Monell,272.5,0,68.0,398.5,0,246.33333333333334,3
Chris Coghlan,377.5,0,216.5,406.0,141.0,285.25,4
Brandon Brewer,0,0,56.0,222.0,0,139.0,2
Mikeson Oliberto,0,0,46.5,226.5,0,136.5,2
Casey Kalenkosky,0,0,0,286.0,0,286.0,1
Cesar Izturis,161.5,0,66.5,228.5,0,152.16666666666666,3
Joey Butler,406.5,0,74.0,440.5,0,307.0,3
Brandon Martin,0,0,39.5,173.5,0,106.5,2
Koyie Hill,67.5,0,56.0,199.0,0,107.5,3
Paulo Orlando,0,0,74.0,360.5,0,217.25,2
Omar Sanchez,0,0,42.0,0,0,42.0,1
Jeff Lanning,0,0,58.0,0,0,58.0,1
Jose Gil,204.0,0,71.5,309.0,0,194.83333333333334,3
Dorssys Paulino,0,0,51.5,214.5,0,133.0,2
Juan Tejada,0,0,40.5,0,0,40.5,1
B.J. Boyd,0,0,0,187.0,0,187.0,1
Conor Jackson,249.5,0,79.5,346.5,0,225.16666666666666,3
David Wendt,0,0,64.0,168.0,0,116.0,2
Matt Weaver,0,0,48.0,227.5,0,137.75,2
Cristhian Presichi,0,0,71.5,0,0,71.5,1
Ramon Valdez,0,0,67.0,0,0,67.0,1
Chad Nacapoy,0,0,0,162.0,0,162.0,1
Estarlin De Los Santos,0,0,62.0,0,0,62.0,1
A.J. Ellis,279.5,453.0,292.0,345.0,346.0,343.1,5
Kevin Mahoney,0,0,70.5,314.0,0,192.25,2
Carlos Perez,0,0,45.5,141.0,0,93.25,2
Jeffrey Gelalich,0,0,0,232.0,0,232.0,1
Jonatan Ynojoso,0,0,43.5,0,0,43.5,1
Alberto Mineo,0,0,0,120.5,0,120.5,1
Brian Gaylord,0,0,42.5,0,0,42.5,1
Hank Blalock,0,0,0,330.0,0,330.0,1
Matt Macri,0,0,69.5,0,0,69.5,1
Jose Capellan,0,0,45.5,175.0,0,110.25,2
Mesac Laguna,0,0,53.0,0,0,53.0,1
Sergio Palafox,0,0,57.5,0,0,57.5,1
Kaohi Downing,0,0,75.5,0,0,75.5,1
Emmanuel Daniel,0,0,46.0,0,0,46.0,1
Dallas Tarleton,0,0,71.0,227.5,0,149.25,2
Nathan Melendres,0,0,63.0,270.0,0,166.5,2
Jake Smolinski,0,0,70.5,0,0,70.5,1
Franklin Paz,0,0,49.0,0,0,49.0,1
Anthony Aliotti,0,0,65.5,375.5,0,220.5,2
Jesse Liriano,0,0,40.5,0,0,40.5,1
Starlin Castro,643.5,669.5,603.5,601.5,581.0,619.8,5
Lucas Leblanc,0,0,50.5,211.5,0,131.0,2
Edwin Gomez,0,0,48.0,165.0,0,106.5,2
Kyle Waldrop,0,0,53.0,265.5,0,159.25,2
Chase Anselment,0,0,55.5,243.0,0,149.25,2
Trevor Coleman,0,0,61.0,0,0,61.0,1
Carlos Penuelas,0,0,59.5,0,0,59.5,1
Ben Theriot,0,0,74.5,0,0,74.5,1
Jose De La Cruz,0,0,49.5,0,0,49.5,1
Renzo Martini,0,0,51.5,0,0,51.5,1
Elvis Escobar,0,0,44.5,163.5,0,104.0,2
Victor Arias,0,0,43.5,0,0,43.5,1
Yasiel Puig,0,0,0,281.0,0,281.0,1
Jacob Kuebler,0,0,52.5,232.5,0,142.5,2
Allison Reyes,0,0,50.5,0,0,50.5,1
Teodoro Martinez,0,0,65.0,288.5,0,176.75,2
Manuel Boscan,0,0,0,198.0,0,198.0,1
Emerson Jimenez,0,0,51.5,0,0,51.5,1
Josh Reddick,499.0,578.5,513.0,520.5,587.0,539.6,5
Calvin Anderson,0,0,55.0,0,0,55.0,1
Magglio Ordonez,0,0,81.5,322.5,0,202.0,2
Francisco Mendez,0,0,58.0,0,0,58.0,1
Cody Stanley,0,0,59.0,308.0,0,183.5,2
Edwin Espinal,0,0,46.5,173.0,0,109.75,2
Alberto Carreon,0,0,57.0,0,0,57.0,1
Angel Ibanez,0,0,50.5,237.0,0,143.75,2
Carlos Torres,0,0,48.5,0,0,48.5,1
Kevin Pillar,0,0,67.0,396.5,0,231.75,2
Erik Castro,0,0,260.5,327.5,0,294.0,2
Matt Rizzotti,314.5,0,72.5,0,0,193.5,2
Jack Graham,0,0,0,138.5,0,138.5,1
Ross Gload,0,0,72.5,228.5,0,150.5,2
Jordan Walton,0,0,50.0,186.5,0,118.25,2
Ronald Guzman,0,0,48.0,192.5,0,120.25,2
Daric Barton,369.5,0,148.5,415.0,0,311.0,3
Jim Ewing,0,0,64.0,0,0,64.0,1
Thomas Neal,391.0,0,85.0,369.0,0,281.6666666666667,3
Tony Thomas,266.0,0,70.5,308.5,0,215.0,3
Felipe Blanco,0,0,37.5,128.5,0,83.0,2
Dwayne Bailey,0,0,64.5,0,0,64.5,1
Kenny Swab,0,0,50.5,215.0,0,132.75,2
Noe Munoz,0,0,55.5,0,0,55.5,1
Marcus Semien,315.0,0,61.0,362.5,0,246.16666666666666,3
Mason Williams,445.5,0,71.5,292.0,0,269.6666666666667,3
Jeremy Hazelbaker,0,0,74.5,409.5,0,242.0,2
Adalberto Santos,293.5,0,76.0,395.0,0,254.83333333333334,3
Aristides Aquino,0,0,38.5,0,0,38.5,1
Jesus Sucre,228.0,0,65.5,274.5,0,189.33333333333334,3
Jake Skole,0,0,50.5,259.0,0,154.75,2
Nyjer Morgan,313.5,0,171.5,336.5,0,273.8333333333333,3
Javier Betancourt,0,0,0,140.0,0,140.0,1
Eliezer Zambrano,0,0,66.0,166.0,0,116.0,2
Christian Diaz,0,0,0,117.0,0,117.0,1
Blake Smith,368.5,0,70.5,359.0,0,266.0,3
Helder Velazquez,0,0,60.0,0,0,60.0,1
Steven Proscia,0,0,71.5,379.5,0,225.5,2
Brett Hayes,121.5,0,60.0,214.5,68.0,116.0,4
Jamiel Orozco,0,0,45.5,222.0,0,133.75,2
Andres James,0,0,58.0,0,0,58.0,1
Jorge Jimenez,0,0,72.5,0,0,72.5,1
Carlos Ibarra,0,0,59.0,0,0,59.0,1
Zachary Taylor,0,0,0,172.5,0,172.5,1
Nick Liles,0,0,72.5,300.5,0,186.5,2
Juan Diaz,367.0,0,68.0,363.0,0,266.0,3
Eddy Martinez-Esteve,0,0,70.5,0,0,70.5,1
George Springer,403.5,0,122.5,373.0,0,299.6666666666667,3
Kevin Coddington,0,0,67.5,0,0,67.5,1
Marco Scutaro,424.0,539.0,498.0,471.5,543.0,495.1,5
Jose Sermo,0,0,0,195.5,0,195.5,1
Dante Bichette,0,0,147.5,294.0,0,220.75,2
Josh Kroeger,314.0,0,0,0,0,314.0,1
Mike Cervenak,323.5,0,76.5,0,0,200.0,2
Luis De La Rosa,0,0,0,218.5,0,218.5,1
Brian Compton,0,0,0,141.0,0,141.0,1
Brett Newsome,0,0,49.0,0,0,49.0,1
Bo Altobelli,0,0,0,150.5,0,150.5,1
Elvis Sanchez,0,0,36.0,0,0,36.0,1
Sandy Martinez,0,0,0,179.5,0,179.5,1
Daniel Adamson,0,0,52.0,0,0,52.0,1
Wade Hinkle,0,0,55.0,323.5,0,189.25,2
Travis Witherspoon,355.0,0,72.0,370.5,0,265.8333333333333,3
Wendell Fairley,0,0,65.5,246.0,0,155.75,2
Jeff Larish,193.5,0,67.0,0,0,130.25,2
Eliezer Alfonzo,140.5,0,85.5,308.0,0,178.0,3
Chase Larsson,0,0,58.5,0,0,58.5,1
Kyle Bellows,0,0,69.0,305.5,0,187.25,2
David Lough,461.5,0,84.0,433.5,0,326.3333333333333,3
Rey Duran,0,0,0,137.0,0,137.0,1
Elias Diaz,0,0,48.5,239.5,0,144.0,2
Dylan Cozens,0,0,0,168.0,0,168.0,1
Ryan Fisher,0,0,50.0,0,0,50.0,1
Joel Naughton,0,0,71.0,0,0,71.0,1
Kevin Mattison,353.5,0,64.0,394.0,0,270.5,3
Ian Desmond,525.5,570.0,495.5,500.5,542.5,526.8,5
Joel Polanco,0,0,45.0,0,0,45.0,1
Patrick Kivlehan,0,0,40.0,263.5,0,151.75,2
James Simmons,0,0,69.5,0,0,69.5,1
Miguel De Aza,0,0,45.5,0,0,45.5,1
Nick Castellanos,454.5,0,74.0,348.5,0,292.3333333333333,3
Riaan Spanjer-Furstenburg,0,0,61.0,0,0,61.0,1
Michael Faulkner,0,0,52.5,284.5,0,168.5,2
Aaron Siliga,0,0,44.5,193.0,0,118.75,2
Christian Yelich,444.0,0,67.5,368.5,0,293.3333333333333,3
Robin Rosario,0,0,0,279.5,0,279.5,1
Brandon Wikoff,0,0,70.0,252.0,0,161.0,2
Francisco Lizarraga,0,0,65.5,0,0,65.5,1
Pedro Toribio,0,0,55.5,239.5,0,147.5,2
Matt Stairs,0,0,66.0,208.0,0,137.0,2
Gustavo Nunez,231.0,0,68.5,251.0,0,183.5,3
Yorvit Torrealba,228.5,0,72.0,305.0,184.5,197.5,4
Jesus Romo,0,0,65.5,0,0,65.5,1
Adam Walker,0,0,44.5,255.0,0,149.75,2
Erick Almonte,145.0,0,69.0,0,0,107.0,2
Paul Janish,240.5,0,68.0,292.5,137.0,184.5,4
Dwight Childs,0,0,59.0,153.0,0,106.0,2
Erik Gonzalez,0,0,49.0,234.0,0,141.5,2
Andy Leer,0,0,42.5,229.5,0,136.0,2
Alejandro Selen,0,0,58.0,220.5,0,139.25,2
Chris Johnson,424.0,381.5,254.5,431.0,224.0,343.0,5
Christian Walker,0,0,0,306.0,0,306.0,1
Kevin Mager,0,0,0,198.5,0,198.5,1
Santiago Gonzalez,0,0,71.0,0,0,71.0,1
Jairo Kelly,0,0,35.5,164.5,0,100.0,2
Ivan Cervantes,0,0,59.0,0,0,59.0,1
Stephen Yarrow,0,0,69.5,228.0,0,148.75,2
Tyler Goeddel,0,0,48.0,282.0,0,165.0,2
Jason Heyward,549.5,682.0,622.0,540.0,585.5,595.8,5
Brandon Nimmo,0,0,43.5,200.0,0,121.75,2
Aaron Hicks,442.0,0,268.5,455.5,0,388.6666666666667,3
Edgardo Rivera,0,0,0,153.0,0,153.0,1
Yaniel Cabeza,0,0,49.5,211.5,0,130.5,2
Japhet Amador,0,0,74.5,0,0,74.5,1
David Sopilka,0,0,44.0,208.0,0,126.0,2
Gregg Zaun,0,0,0,204.0,0,204.0,1
Roberto Reyes,0,0,51.5,136.0,0,93.75,2
Vicmal De La Cruz,0,0,45.5,204.0,0,124.75,2
Mitchell Haniger,0,0,0,271.0,0,271.0,1
Nestor Velazquez,0,0,42.5,0,0,42.5,1
Sam Eberle,0,0,0,189.5,0,189.5,1
Luke Stewart,0,0,46.0,0,0,46.0,1
Fernando Flores,0,0,58.5,0,0,58.5,1
Tony Gwynn,278.5,0,182.5,306.0,0,255.66666666666666,3
Gian Arias,0,0,47.5,0,0,47.5,1
Raul Sanchez,0,0,60.0,0,0,60.0,1
Nelfi Zapata,0,0,44.5,179.0,0,111.75,2
Dan Klein,0,0,39.5,186.0,0,112.75,2
William Cuicas,0,0,46.0,160.5,0,103.25,2
Jake Oester,0,0,55.0,234.0,0,144.5,2
Jairo Marquez,0,0,60.0,0,0,60.0,1
Arce Rodriguez,0,0,48.5,0,0,48.5,1
Dereck Rodriguez,0,0,0,148.5,0,148.5,1
